시도,추출시군구,어린이집명,주소,위도,경도
인천광역시,미추홀구,키즈스쿨어린이집,"인천광역시 미추홀구 경원대로 884 121동 104호(주안동, 주안더월드스테이트)",37.4623604,126.6944531
인천광역시,미추홀구,예은어린이집,인천광역시 미추홀구 토금중로51번길 7 (용현동),37.45256236,126.6390115
인천광역시,미추홀구,딩동댕어린이집,인천광역시 미추홀구 석정로10번길 70 (숭의동),37.45924512,126.645524
인천광역시,미추홀구,아이원어린이집,인천광역시 미추홀구 매소홀로 338 풍림아이원아파트 관리소 1층,37.44151756,126.6596469
인천광역시,미추홀구,숲속실로암영재어린이집,인천광역시 미추홀구 수봉로33번길 102-86 숲속 실로암 영재 어린이집 (도화동),37.46297288,126.6620137
인천광역시,미추홀구,해피아이어린이집,"인천광역시 미추홀구 주안로 189 102동 102호(주안동, 주안극동스타클래스더로얄A)",37.46391103,126.6901936
인천광역시,미추홀구,아이꽃어린이집,인천광역시 미추홀구 주안동로 28-1 아이꽃어린이집 (주안동),37.46071033,126.6860101
인천광역시,미추홀구,푸른어린이집,"인천광역시 미추홀구 낙섬동로 104 101동 102호(용현동, 용현동성원상떼빌)",37.45397895,126.6449375
인천광역시,미추홀구,예목어린이집,"인천광역시 미추홀구 낙섬동로 104 105동 102호(용현동, 용현동성원상떼빌)",37.45397895,126.6449375
인천광역시,미추홀구,푸른섬어린이집,"인천광역시 미추홀구 소성로 120 112동 102호(학익동, 동아풍림아파트)",37.44170089,126.6621802
인천광역시,미추홀구,푸른바다어린이집,인천광역시 미추홀구 아암대로29번길 13 관리동 1층(용현대우푸르지오),37.45852662,126.6375506
인천광역시,미추홀구,청송어린이집,인천광역시 미추홀구 수봉남로17번길 40-16 ,37.45892147,126.6557308
인천광역시,미추홀구,새이룸어린이집,인천광역시 미추홀구 주안로174번길 16 (주안동),37.46282729,126.6887847
인천광역시,미추홀구,미추어린이집,인천광역시 미추홀구 미추로19번길 10-18 ,37.46212206,126.6468253
인천광역시,미추홀구,큰별어린이집,"인천광역시 미추홀구 낙섬중로 100 8동 104호(용현동, 유원용현아파트)",37.4562046,126.64123
인천광역시,미추홀구,대우태양어린이집,"인천광역시 미추홀구 아암대로29번길 13 106동 101호(용현동, 용현대우아파트)",37.45852662,126.6375506
인천광역시,미추홀구,큰사랑어린이집,"인천광역시 미추홀구 한나루로357번길 165 103동 103호(학익동, 학익현광1차아파트)",37.43791838,126.6546453
인천광역시,미추홀구,예니숲어린이집,인천광역시 미추홀구 낙섬동로 104 성원상떼빌 단지내 (용현동),37.45397895,126.6449375
인천광역시,미추홀구,키즈맘어린이집,"인천광역시 미추홀구 경원대로 717 107동 105호(주안동, 관교한신휴플러스)",37.44708339,126.6852052
인천광역시,미추홀구,인천법원어린이집,인천광역시 미추홀구 학익소로63번길 31 (학익동),37.44155063,126.672047
인천광역시,미추홀구,아이랑어린이집,인천광역시 미추홀구 경원대로864번길 114 더월드스테이트 아파트 2단지 관리소 1층,37.46195519,126.6959808
인천광역시,미추홀구,현대아이사랑어린이집,"인천광역시 미추홀구 경인로 395 1동 104호(주안동, 현대아파트)",37.45959368,126.683097
인천광역시,미추홀구,하버드 어린이집,인천광역시 미추홀구 낙섬중로94번길 4 (용현동),37.45562309,126.6409645
인천광역시,미추홀구,사랑의열매어린이집,인천광역시 미추홀구 주안서로53번길 34 (주안동),37.4634694,126.6759977
인천광역시,미추홀구,연지어린이집,인천광역시 미추홀구 석정로462번길 13 (주안동),37.46549206,126.6868903
인천광역시,미추홀구,리틀하버드어린이집,인천광역시 미추홀구 낙섬중로113번길 17-24 ,37.45733766,126.6407709
인천광역시,미추홀구,별마로어린이집,인천광역시 미추홀구 염전로202번길 49 (도화동),37.47559206,126.6612725
인천광역시,미추홀구,큰빛어린이집,"인천광역시 미추홀구 경인로 203 3동 102호(도화동, 동아아파트)",37.46531575,126.6654591
인천광역시,미추홀구,주안어린이집,인천광역시 미추홀구 미추홀대로597번길 81-9 주안어린이집,37.45083851,126.6751099
인천광역시,미추홀구,두산키즈어린이집,인천광역시 미추홀구 노적산로 43 두산위브 아파트 부대복리동 1층,37.44306266,126.6557739
인천광역시,미추홀구,예능어린이집,인천광역시 미추홀구 낙섬동로109번길 4-1 ,37.45522032,126.6433093
인천광역시,미추홀구,쌍용햇살가득어린이집,"인천광역시 미추홀구 인하로 292 3동 101호(주안동, 쌍용주안아파트)",37.44718711,126.6798112
인천광역시,미추홀구,엑슬루어린이집,"인천광역시 미추홀구 아암대로29번길 16 101동 1층(용현동, 엑슬루타워)",37.45666052,126.6380152
인천광역시,미추홀구,꿈마루어린이집,인천광역시 미추홀구 소성로163번길 49 인천지방검찰청,37.44317678,126.6693312
인천광역시,미추홀구,신동아푸른나무어린이집,인천광역시 미추홀구 송림로 178 신동아파밀리에 관리사무소 옆(도화동),37.47721469,126.6536934
인천광역시,미추홀구,도화보듬이나눔이어린이집,인천광역시 미추홀구 장고개로50번길 19 ,37.47176204,126.6689275
인천광역시,미추홀구,스카이뷰어린이집,인천광역시 미추홀구 용정공원로 33 SK스카이뷰 123동 104호,37.45201495,126.6450629
인천광역시,미추홀구,SK행복아이사랑어린이집,인천광역시 미추홀구 용정공원로 33 SK스카이뷰 126동 101호,37.45201495,126.6450629
인천광역시,미추홀구,아이라온어린이집,인천광역시 미추홀구 용정공원로 33 102동 101호,37.45201495,126.6450629
인천광역시,미추홀구,SK아이숲어린이집,"인천광역시 미추홀구 용정공원로 33 106동 101호(용현동,SK스카이뷰)",37.45201495,126.6450629
인천광역시,미추홀구,SK해사랑어린이집,인천광역시 미추홀구 용정공원로 33 sk스카이뷰아파트 관리동 어린이집,37.45201495,126.6450629
인천광역시,미추홀구,흰돌어린이집,인천광역시 미추홀구 숙골로112번길 12 관리동어린이집,37.47197085,126.6636459
인천광역시,미추홀구,푸른숲어린이집,"인천광역시 미추홀구 용정공원로 33 121동102호 (용현동, SK스카이뷰)",37.45201495,126.6450629
인천광역시,미추홀구,꾸미어린이집,"인천광역시 미추홀구 숙골로112번길 11 509동104호(도화동, 도화e편한세상)",37.4740307,126.6624979
인천광역시,미추홀구,하람어린이집,"인천광역시 미추홀구 숙골로88번길 46 609동104호(도화동, e편한세상 도화6-1단지)",37.47472939,126.6656222
인천광역시,미추홀구,모모어린이집,인천광역시 미추홀구 용정공원로 33 103동101호 (용현동.sk스카이뷰),37.45201495,126.6450629
인천광역시,미추홀구,도화잘자람어린이집,인천광역시 미추홀구 숙골로112번길 11 e편한세상 도화5단지 관리동 어린이집(도화동),37.4740307,126.6624979
인천광역시,미추홀구,도화다누리어린이집,인천광역시 미추홀구 숙골로88번길 46 e편한세상 도화6-1단지 관리동어린이집(도화동),37.47472939,126.6656222
인천광역시,미추홀구,도화e편한어린이집,인천광역시 미추홀구 숙골로88번길 56 ,37.47501371,126.6649416
인천광역시,미추홀구,행복한용마루어린이집,인천광역시 미추홀구 낙섬중로 129 ,37.4582401,126.6427291
인천광역시,미추홀구,꿈별어린이집,인천광역시 미추홀구 낙섬동로 135 LH미추홀퍼스트 관리동 어린이집,37.4565753,126.6447297
인천광역시,미추홀구,정부인천지방합동청사 초롱어린이집,"인천광역시 미추홀구 석정로 239 (도화동, 정부인천지방합동청사)",37.46886321,126.6619823
인천광역시,미추홀구,옹진군청직장어린이집,인천광역시 미추홀구 매소홀로 120 옹진군청,37.44657047,126.6367454
인천광역시,미추홀구,두리하나어린이집,인천광역시 미추홀구 숙골로112번길 22 ,37.47273375,126.6642567
인천광역시,미추홀구,더샵나다운어린이집,"인천광역시 미추홀구 숙골로87번길 5 (도화동, 더샵인천스카이타워 2단지)",37.4694746,126.6632619
인천광역시,미추홀구,더샵노리숲어린이집,"인천광역시 미추홀구 숙골로88번길 12 (도화동, 더샵인천스카이타워 1단지)",37.46953055,126.6645932
인천광역시,미추홀구,더샵키즈어린이집,"인천광역시 미추홀구 숙골로88번길 12 108동 206호(도화동, 더샵 인천스카이타워 1단지)",37.46953055,126.6645932
인천광역시,미추홀구,금강꿈채운어린이집,"인천광역시 미추홀구 송림로257번길 6 (도화동, 도화역금강펜테리움센트럴파크)",37.47554192,126.6620761
인천광역시,미추홀구,해든어린이집,"인천광역시 미추홀구 독배로251번길 24 (학익동, 힐스테이트학익)",37.4437747,126.648689
인천광역시,미추홀구,해담어린이집,"인천광역시 미추홀구 염전로 414 (주안동, 주안역센트레빌)",37.46878069,126.6861912
인천광역시,미추홀구,미추홀경찰서어린이집,인천광역시 미추홀구 매소홀로290번길 32 미추홀경찰서,37.44270389,126.653373
인천광역시,미추홀구,스타디움어린이집,인천광역시 미추홀구 참외전로 268 스타디움센트럴시티 관리동,37.46764233,126.6430116
인천광역시,미추홀구,하임어린이집,인천광역시 미추홀구 참외전로 268 105동 103호,37.46764233,126.6430116
인천광역시,미추홀구,라온어린이집,"인천광역시 미추홀구 경원대로780번길 22 101동 102호(주안동, 주안캐슬앤더샵에듀포레)",37.45397016,126.6928006
인천광역시,미추홀구,에듀포레어린이집,인천광역시 미추홀구 경원대로780번길 22 주안캐슬앤더샵에듀포레,37.45397016,126.6928006
인천광역시,미추홀구,포레나어린이집,인천광역시 미추홀구 경인로 372 포레나인천미추홀 단지 내,37.4580182,126.6811632
인천광역시,미추홀구,아인어린이집,인천광역시 미추홀구 인주대로 425-1 ,37.45141146,126.6840481
인천광역시,미추홀구,꼬마세상어린이집,"인천광역시 미추홀구 낙섬동로 9 1동 104호(용현동, 금호타운)",37.44780405,126.6367798
인천광역시,미추홀구,주안파크자이어린이집,인천광역시 미추홀구 인하로222번길 20 관리동 어린이집,37.44784675,126.6721571
인천광역시,미추홀구,자이러블리어린이집,인천광역시 미추홀구 인하로222번길 20 313동 101호,37.44784675,126.6721571
인천광역시,미추홀구,주안자이어린이집,인천광역시 미추홀구 인하로222번길 20 312동 105호,37.44784675,126.6721571
인천광역시,미추홀구,트루엘파크어린이집,인천광역시 미추홀구 학익소로9번길 24 관리동 어린이집,37.44680939,126.6689774
인천광역시,미추홀구,꿈노리어린이집,인천광역시 미추홀구 남주길 150 관리동 어린이집,37.45343014,126.6768057
인천광역시,미추홀구,한우리어린이집,인천광역시 미추홀구 경원대로 717 관리동 어린이집,37.44708339,126.6852052
인천광역시,미추홀구,고운어린이집,인천광역시 미추홀구 낙섬동로 134 (관리동 어린이집)105동 맞은편,37.45660937,126.6464741
인천광역시,미추홀구,꿈가득어린이집,인천광역시 미추홀구 낙섬동로 134 (관리동어린이집)102동 맞은편,37.45660937,126.6464741
인천광역시,미추홀구,별가온어린이집,인천광역시 미추홀구 낙섬동로 134 115동 103호,37.45660937,126.6464741
인천광역시,미추홀구,자이숲어린이집,인천광역시 미추홀구 낙섬동로 134 109동 102호,37.45660937,126.6464741
인천광역시,미추홀구,아이가온어린이집,"인천광역시 미추홀구 학익로 116 (학익동, 시티오씨엘 1단지 105동 어린이집)",37.44195138,126.6432654
인천광역시,미추홀구,국공립예일어린이집,"인천광역시 미추홀구 구월로8번길 18-62 (주안동, 더샵아르테)",37.45643506,126.6918017
