시도교육청명,행정구역명,학원명,도로명주소,위도,경도
서울특별시교육청,강남구,권홍미용학원,"서울특별시 강남구 압구정로14길 7, 3층, 4층, 5층 (신사동)",37.52376994,127.0233198
서울특별시교육청,강남구,규연수학전문학원,"서울특별시 강남구 삼성로 212, 3층301-6호 (대치동,은마아파트상가)",37.49961577,127.0659154
서울특별시교육청,강남구,그래머랩스영어학원,"서울특별시 강남구 도곡로 317, 402호 (역삼동)",37.49586539,127.0506392
서울특별시교육청,강남구,그레이드원5관수학학원,"서울특별시 강남구 도곡로 408, 505호 (대치동, 디마크 빌딩)",37.49662252,127.0552332
서울특별시교육청,강남구,그레이드원대치10관수학학원,"서울특별시 강남구 도곡로 184, 401호 (도곡동)",37.49171348,127.0397489
서울특별시교육청,강남구,그레이드원수학학원,"서울특별시 강남구 도곡로 519, 3층 일부 (대치동, 구공빌딩)",37.49989843,127.0630936
서울특별시교육청,강남구,그레이드원학원,"서울특별시 강남구 도곡로 515, 207호 (대치동, 한도산업사옥)",37.49977719,127.0626777
서울특별시교육청,강남구,그레이스잉글리시(Grace English)영어교습소,"서울특별시 강남구 도곡로 405, 203호 중 좌측 (대치동, 삼환 아르누보2)",37.49736891,127.0546682
서울특별시교육청,강남구,그로스쿨원격학원,"서울특별시 강남구 언주로 417,7층 일부(역삼동)",37.50012179,127.0435154
서울특별시교육청,강남구,그로튼아카데미학원,"서울특별시 강남구 도곡로 418, 5층 (대치동)",37.49695694,127.0562485
서울특별시교육청,강남구,그루샘수학보습학원,"서울특별시 강남구 도곡로 532, 6층 일부 (대치동, 태안빌딩)",37.49979744,127.064564
서울특별시교육청,강남구,그루터기수학학원,"서울특별시 강남구 삼성로 155, 511호, 512호 (대치동, 대치퍼스트빌딩)",37.4938814,127.0629519
서울특별시교육청,강남구,그리날다원격학원,"서울특별시 강남구 선릉로76길 5-13, 1층(대치동)",37.50225366,127.0505241
서울특별시교육청,강남구,그리핀수학보습학원,"서울특별시 강남구 남부순환로 2936, 507호 (대치동, 대치동 507 제2종근린생활시설)",37.49334891,127.0619166
서울특별시교육청,강남구,그린관리형독서실,서울특별시 강남구 선릉로126길 12?3층 4층(삼성동),37.51523216,127.0430857
서울특별시교육청,강남구,그린램프라이브러리개포독서실,"서울특별시 강남구 개포로 615, 8층 일부 (개포동, 석탑프라자)",37.49265809,127.0755825
서울특별시교육청,강남구,그린램프라이브러리대치캠퍼스독서실,"서울특별시 강남구 삼성로 150, 202-1-A호 일부(대치동, 한보미도맨션208동)",37.49569534,127.0685647
서울특별시교육청,강남구,그린램프라이브러리압구정캠퍼스독서실,"서울특별시 강남구 압구정로34길 11, 203호-205호일부 (신사동)",37.52737634,127.0309741
서울특별시교육청,강남구,그린램프라이브러리한티캠퍼스관리형독서실,서울특별시 강남구 역삼로52길 145층 501호~508호(역삼동),37.49855411,127.0479899
서울특별시교육청,강남구,그린섬3관미술학원,"서울특별시 강남구 선릉로72길 13, 3층 (대치동)",37.50039118,127.052205
서울특별시교육청,강남구,그린섬인텔리전스미술학원,"서울특별시 강남구 선릉로 340, 2층 201호 (대치동, 대치 EM 프라자)",37.50022294,127.0514484
서울특별시교육청,강남구,그린섬프리어미술학원,"서울특별시 강남구 선릉로 340, 9층전체 (대치동, 대치 EM 프라자)",37.50022294,127.0514484
서울특별시교육청,강남구,그림나무창의미술학원,"서울특별시 강남구 자곡로 106, 302호,305호 (자곡동, S-플라자)",37.47192026,127.0949807
서울특별시교육청,강남구,그림세계미술교습소,서울특별시 강남구 광평로31길 27삼성아파트 상가동 2층 203호 (수서동),37.48483786,127.089779
서울특별시교육청,강남구,그림숲키즈어학원,"서울특별시 강남구 논현로38길 32-5, 1층~3층 (도곡동)",37.48520024,127.0446459
서울특별시교육청,강남구,그림아트스튜디오강남개포미술학원,"서울특별시 강남구 삼성로 14, 406호, 407호 (개포동, 개포자이 프레지던스)",37.48615481,127.068451
서울특별시교육청,강남구,그림아트스튜디오청담삼성미술학원,"서울특별시 강남구 삼성로119길 8, 2층 202호 (삼성동, 강남대학교 청담 카이로스 빌딩)",37.51624288,127.0506329
서울특별시교육청,강남구,그림아트스튜디오청담학원,"서울특별시 강남구 도산대로70길 38, 1층, 2층 (청담동)",37.52128652,127.0448424
서울특별시교육청,강남구,그림이싱싱해미술교습소,"서울특별시 강남구 언주로 107, 202호 (개포동, 현대2차아파트)",37.48358634,127.0519555
서울특별시교육청,강남구,그릿(GRIT)모델학원,"서울특별시 강남구 도곡로 191, 3층(역삼동)",37.49247548,127.0402183
서울특별시교육청,강남구,그릿(Grit)영어학원,"서울특별시 강남구 선릉로6길 10, 3층 (개포동)",37.48265634,127.0618262
서울특별시교육청,강남구,그릿에듀수학교습소,"서울특별시 강남구 삼성로57길 35, 2층 (대치동)",37.49731322,127.0582459
서울특별시교육청,강남구,그릿클럽영어교습소,"서울특별시 강남구 언주로174길 19, 3층 일부 (신사동, 마론빌딩)",37.52834523,127.0356176
서울특별시교육청,강남구,그미술아뜰리에미술학원,"서울특별시 강남구 개포로110길 15, 2층 201호, 3층 301-2호 (일원동, 일원동우성7차아파트)",37.49324377,127.0791148
서울특별시교육청,강남구,글과문장논술교습소,"서울특별시 강남구 선릉로130길 20, 305호 (삼성동, 래미안 삼성2차)",37.51566608,127.0433438
서울특별시교육청,강남구,글도대치센터학원,"서울특별시 강남구 선릉로64길 15-8, 3층(대치동)",37.49857644,127.0534806
서울특별시교육청,강남구,글도학원,"서울특별시 강남구 언주로167길 34, 1층 (신사동, 우리빌딩)",37.52663405,127.0304605
서울특별시교육청,강남구,글로리수학학원,"서울특별시 강남구 선릉로62길 32-2, 2층 (대치동)",37.49768019,127.0550924
서울특별시교육청,강남구,글로벌마케터교육학원,"서울특별시 강남구 논현로149길 75, 2층 (논현동)",37.51637886,127.0227247
서울특별시교육청,강남구,글로벌퍼스트학원,"서울특별시 강남구 삼성로57길 19, 3층 (대치동)",37.49760577,127.059528
서울특별시교육청,강남구,글로아이미술학원,"서울특별시 강남구 도곡로 521, 6층 (대치동,프라자II)",37.50001764,127.0632338
서울특별시교육청,강남구,글의힘논술교습소,"서울특별시 강남구 선릉로72길 26, 2층 (대치동)",37.50051098,127.0532972
서울특별시교육청,강남구,글이고(글ego)자아실현적책쓰기학원,"서울특별시 강남구 강남대로118길 24, 3층 전체 (논현동)",37.50673298,127.025366
서울특별시교육청,강남구,금비수학학원,"서울특별시 강남구 선릉로62길 13, 3층(대치동)",37.49753313,127.0535599
서울특별시교육청,강남구,긍정영어교습소,"서울특별시 강남구 도곡로 413, 1층 102호 (대치동,삼환 SO GOOD)",37.49756267,127.055719
서울특별시교육청,강남구,기똥찬수학교습소,"서울특별시 강남구 도곡로 510, 3층 5호 (대치동)",37.49902043,127.0621823
서울특별시교육청,강남구,기백한국사교습소,"서울특별시 강남구 삼성로67길 3, B02호 (대치동)",37.50110297,127.059112
서울특별시교육청,강남구,기세크루아카데미학원,서울특별시 강남구 가로수길 825층 일부(계단아래쪽)(신사동),37.52342948,127.0227395
서울특별시교육청,강남구,기승전회화미술교습소,"서울특별시 강남구 삼성로 212207호 A상가(대치동,은마아파트)",37.49961577,127.0659154
서울특별시교육청,강남구,기적의대입컨설팅원격학원,서울특별시 강남구 강남대로92길 316층 6353호(역삼동),37.4994572,127.0299066
서울특별시교육청,강남구,기타와드럼음악학원,서울특별시 강남구 개포로82길 13-173층 일부 (301호) (개포동),37.48889849,127.0685805
서울특별시교육청,강남구,기파랑문해원대치원2관학원,"서울특별시 강남구 도곡로 317, 2층 (역삼동)",37.49586539,127.0506392
서울특별시교육청,강남구,기파랑문해원대치원3관학원,"서울특별시 강남구 도곡로 422, 4층 (대치동, 세림빌딩)",37.49722898,127.0567567
서울특별시교육청,강남구,기파랑문해원대치원글쓰기센터학원,"서울특별시 강남구 선릉로64길 18, 3층 (대치동)",37.49795031,127.0537283
서울특별시교육청,강남구,기파랑문해원대치원중등2관학원,"서울특별시 강남구 선릉로64길 17, 2층(대치동)",37.49822604,127.0536685
서울특별시교육청,강남구,기파랑문해원대치원중등관학원,"서울특별시 강남구 선릉로64길 5, 4층 전체 (대치동, 라이온스빌딩)",37.49786025,127.052631
서울특별시교육청,강남구,기파랑문해원대치점학원,"서울특별시 강남구 역삼로64길 9, 2층, 4층(대치동)",37.50044834,127.0531476
서울특별시교육청,강남구,기파랑문해원압구정학원,"서울특별시 강남구 논현로175길 63, 4층1호 (신사동)",37.52400499,127.0238874
서울특별시교육청,강남구,김강산댄스스튜디오학원,"서울특별시 강남구 선릉로161길 11, 4층 (신사동)",37.52717796,127.0393826
서울특별시교육청,강남구,김광진영어원격학원,"서울특별시 강남구 역삼로73길 14, 3층 303호 (대치동)",37.50290935,127.0552971
서울특별시교육청,강남구,김대균어학원,"서울특별시 강남구 봉은사로 474, 209호 (삼성동,쌍용 플래티넘)",37.51236724,127.0520266
서울특별시교육청,강남구,김도현뉴미디어영어학원,"서울특별시 강남구 선릉로 340, 801호, 802호, 803호 (대치동, 대치 EM 프라자)",37.50022294,127.0514484
서울특별시교육청,강남구,김동하영어학원,"서울특별시 강남구 도곡로 450, 5층 (대치동, 덕산빌딩)",37.49808174,127.0597721
서울특별시교육청,강남구,김민정막강수학학원,서울특별시 강남구 삼성로63길 62층 (대치동),37.50010836,127.0596265
서울특별시교육청,강남구,김범식독일어학원,"서울특별시 강남구 강남대로92길 176층 전체, 7층 전체 (역삼동)",37.4991433,127.0287758
서울특별시교육청,강남구,김병완칼리지학원,"서울특별시 강남구 봉은사로 466, 5층 402호(삼성동)",37.51196543,127.0506944
서울특별시교육청,강남구,김병훈수학교습소,"서울특별시 강남구 삼성로67길 10, 102호 (대치동)",37.5011378,127.0586423
서울특별시교육청,강남구,김상호이엠케이학원,서울특별시 강남구 압구정로 132?302호(신사동),37.52426885,127.02323
서울특별시교육청,강남구,김성수수학교습소,"서울특별시 강남구 삼성로115길 37,2층 일부(삼성동)",37.51403587,127.0491612
서울특별시교육청,강남구,김소강학원,"서울특별시 강남구 압구정로 224, 301호 (신사동, 우미빌딩)",37.52856273,127.0321485
서울특별시교육청,강남구,김수용프로바둑교습소,"서울특별시 강남구 삼성로 212, B동 301-16호 (대치동, 은마아파트)",37.49961577,127.0659154
서울특별시교육청,강남구,김승국통역학원,"서울특별시 강남구 테헤란로4길 38-4, 4층일부 (역삼동)",37.49595958,127.0302653
서울특별시교육청,강남구,김신홍학원,"서울특별시 강남구 삼성로71길 9, 4층 (대치동)",37.50208501,127.058129
서울특별시교육청,강남구,김안나키즈싱어3호점음악교습소,"서울특별시 강남구 삼성로 151, 304호의 왼쪽일부 (대치동, 선경아파트)",37.49315498,127.063
서울특별시교육청,강남구,김영일교육컨설팅학원,"서울특별시 강남구 도곡로 155, 2층 201호 (역삼동, 명빌딩)",37.49141493,127.0368273
서울특별시교육청,강남구,김영편입강남단과캠퍼스학원,"서울특별시 강남구 강남대로78길 8, 5층~7층 (역삼동)",37.49469597,127.0300804
서울특별시교육청,강남구,김영편입독학센터독서실,"서울특별시 강남구 강남대로78길 8, 3층 (역삼동)",37.49469597,127.0300804
서울특별시교육청,강남구,김예찌수학학원,"서울특별시 강남구 삼성로 151, 306호 (대치동, 선경아파트)",37.49315498,127.063
서울특별시교육청,강남구,김용철화실미술학원,"서울특별시 강남구 삼성로 225, 401호(대치동)",37.49718818,127.0614205
서울특별시교육청,강남구,김용환수학교습소,서울특별시 강남구 선릉로 30304호(개포동),37.48251342,127.0611747
서울특별시교육청,강남구,김윤진피아노교습소,"서울특별시 강남구 삼성로4길 17, 206호 (개포동, 개포주공아파트503동)",37.48791441,127.0690348
서울특별시교육청,강남구,김은옥국어논술교습소,"서울특별시 강남구 봉은사로71길 31, 201호 (삼성동)",37.51424137,127.0491894
서울특별시교육청,강남구,김은지한자한문교습소,"서울특별시 강남구 남부순환로 2917, 208-가호 (대치동,청실상가동)",37.4931667,127.0591649
서울특별시교육청,강남구,김은희예스셈수학교습소,"서울특별시 강남구 광평로10길 15, 111호 (일원동,상록수아파트)",37.48289938,127.0834454
서울특별시교육청,강남구,김인희국어교습소,서울특별시 강남구 압구정로 113-223층 2호의 2개실중 좌측(압구정동),37.52474117,127.019644
서울특별시교육청,강남구,김정사회탐구교습소,서울특별시 강남구 선릉로8길 15202호 (개포동),37.48334578,127.0618388
서울특별시교육청,강남구,김정준국어학원,"서울특별시 강남구 도곡로77길 7, 2층전체 (대치동)",37.49880533,127.0583579
서울특별시교육청,강남구,김정훈수리논술교습소,"서울특별시 강남구 삼성로 348, 4층일부(402호) (대치동)",37.50267204,127.0591609
